id,site,      date,      month,year,PM2.5,PM10,SO2,CO,Ozone
578,site_301,12,3,2019,60.35,162.42,14.46,2.31,15.35
579,site_301,14,3,2019,144.6,287.65,22.46,3.79,10.69
580,site_301,16,3,2019,70.14,182.56,13.48,1.89,18.31
581,site_301,18,3,2019,112.42,268.06,18.45,2.69,16.72
582,site_301,20,3,2019,132.17,266.73,23.56,2.5,24.06
583,site_301,22,3,2019,35.63,160.49,14.95,1.53,25.34
584,site_301,24,3,2019,57.34,180.4,23.47,1.72,20.53
585,site_301,26,3,2019,72.42,213.28,18.91,1.74,16.31
586,site_301,28,3,2019,158.64,401.28,27.67,2.58,23.36
587,site_301,30,3,2019,153.15,359.43,32.04,2.24,33.74
588,site_301,1,4,2019,53.22,204.24,16.14,1.35,25.83
589,site_301,3,4,2019,96.31,278.39,21.8,2.14,19.77
590,site_301,5,4,2019,182.66,446.4,48.16,3.07,57.54
591,site_301,7,4,2019,151.64,351.94,27.24,1.72,100.53
592,site_301,9,4,2019,102.12,297.56,35.41,2.01,44.11
593,site_301,11,4,2019,88.56,277.16,26.01,2.06,34.45
594,site_301,13,4,2019,69.25,230.44,24.81,1.86,26.38
595,site_301,15,4,2019,59.67,259.68,18.37,2.38,22.57
596,site_301,17,4,2019,28.19,119.6,9.88,1.79,27.99
597,site_301,19,4,2019,82.42,238.29,19.46,1.97,34.29
598,site_301,21,4,2019,122.11,321.78,22.47,2.85,34.51
599,site_301,23,4,2019,128.3,391.81,35.45,2.74,39.8
600,site_301,25,4,2019,94.85,300.46,19.53,2.59,56.16
601,site_301,27,4,2019,64.02,324.65,19.62,1.77,43.15
602,site_301,29,4,2019,84.86,307.45,31.41,2.28,40.5
603,site_301,1,5,2019,147.84,377.1,45.17,2.02,77.91
604,site_301,18,3,2017,115.69,429.66,28.84,1.81,12.19
605,site_301,20,3,2017,131.69,640.13,26.77,2.09,13.82
607,site_301,22,4,2018,112,272.38,2.55,1.35,48.07
608,site_301,24,4,2018,142.46,356.04,12.54,2.59,38.79
609,site_301,26,11,2018,256.43,528.72,14.38,3.26,23.79
610,site_301,3,5,2019,73.69,185.28,30.84,2.17,67
611,site_301,5,5,2019,93.39,319.78,23.52,4.17,65.69
612,site_301,7,5,2019,129.28,494.63,21.88,3.22,43.26
613,site_301,9,5,2019,200.22,494.85,17.62,2.77,20.72
614,site_301,11,5,2019,151.4,372.25,19.89,1.94,48.81
615,site_301,13,5,2019,231.29,455.86,35.61,1.72,44.2
616,site_301,15,5,2019,119.8,224.78,38.54,1.63,33.65
617,site_301,17,5,2019,86.85,352.11,17.41,1.67,29.76
619,site_301,21,5,2019,78.77,175.98,16.29,2.48,34.75
620,site_301,23,5,2019,104.44,204.68,18.33,2.91,28.56
621,site_301,25,5,2019,39.74,112.66,10.06,1.72,20.21
622,site_301,27,5,2019,83.08,200.97,14.84,2.02,28.59
623,site_301,29,5,2019,85.19,301.45,17.7,2.54,33.29
624,site_301,31,5,2019,98.49,439.14,19.63,2.3,45.95
625,site_301,2,6,2019,78.23,237.9,10.74,1.97,20.89
626,site_301,4,6,2019,56.99,184.2,9.99,2.6,34.23
627,site_301,6,6,2019,84.33,284.06,18.81,1.85,37.86
628,site_301,8,6,2019,87.26,257.33,16.31,2.56,31.37
629,site_301,10,6,2019,101.17,384.26,16.69,2.34,35.71
630,site_301,12,6,2019,73.93,255.15,12.8,2.27,29.53
631,site_301,14,6,2019,58.38,256.45,12,1.98,38.04
632,site_301,16,6,2019,46.55,231.18,7.47,1.59,28.4
633,site_301,18,6,2019,40,207.73,8.24,3.36,29.59
634,site_301,20,6,2019,54.58,169.06,8.94,1.93,40.6
635,site_301,22,6,2019,74.72,220.01,9.83,2.27,45.13
636,site_301,24,6,2019,21.83,86.36,6.76,2.17,11.93
637,site_301,26,6,2019,74.18,214.26,8.09,2.22,29.17
638,site_301,28,6,2019,65.36,311.5,7.21,2.87,14.2
639,site_301,30,6,2019,80.72,342.32,12.69,1.62,24.93
640,site_301,2,7,2019,88.68,281.86,8.3,2.12,26.85
641,site_301,4,7,2019,46.75,108.23,6.87,2.16,14.86
642,site_301,6,7,2019,30.78,84.07,7.85,1.71,5.51
643,site_301,8,7,2019,60.39,173.84,7.76,1.94,7.78
644,site_301,10,7,2019,80.77,457.32,6.72,2.21,13.14
645,site_301,12,7,2019,87.02,483.64,8.36,1.32,17.17
646,site_301,14,7,2019,63.97,312.33,8.59,1.52,25.84
647,site_301,16,7,2019,31.49,108.77,8.5,2.42,55.52
648,site_301,18,7,2019,40.53,128.93,9.01,1.84,8.54
649,site_301,20,7,2019,56.3,147.38,9.02,1.47,33.29
650,site_301,22,7,2019,71.85,174.53,7.7,3.26,27.35
651,site_301,24,7,2019,70.31,232.38,7.9,2.04,27.56
652,site_301,26,7,2019,26,63.72,6.54,0.92,40.06
653,site_301,28,7,2019,16,57.93,7.74,0.96,30.64
654,site_301,30,7,2019,29.07,88.85,8.07,1.4,27.59
655,site_301,1,8,2019,33.04,88.94,7.65,0.71,17.68
656,site_301,3,8,2019,39.8,95.82,7.49,1.61,31.17
657,site_301,5,8,2019,49.98,113.94,8.49,1.41,22.31
658,site_301,7,8,2019,44.7,115.17,8.09,3.55,45.79
659,site_301,9,8,2019,16.6,69.65,8.29,1.44,15.99
661,site_301,13,8,2019,26.9,84.38,6.52,1.47,22.62
662,site_301,15,8,2019,33.19,78.66,6.67,0.95,29.67
663,site_301,17,8,2019,9.42,24.3,6.54,1.14,18.07
664,site_301,19,8,2019,52.45,178.72,4.91,1.63,25.1
665,site_301,21,8,2019,64.88,224.62,5.64,2.17,15.96
666,site_301,23,8,2019,68.53,252.55,7.53,1.57,14.09
667,site_301,25,8,2019,39.15,83.22,7.14,0.99,12.85
668,site_301,27,8,2019,45.62,170.06,10.44,1.56,22.31
669,site_301,29,8,2019,38.6,110.15,8.74,1.01,15.74
670,site_301,31,8,2019,65.73,192.17,8.31,1.18,19.43
671,site_301,2,9,2019,60.69,148.67,6.94,1.03,20.01
672,site_301,4,9,2019,75.79,182.45,5.31,1.43,15.07
673,site_301,6,9,2019,38.06,104.92,10.64,1.64,12.93
674,site_301,8,9,2019,41.93,143.5,8.87,1.62,37.66
675,site_301,10,9,2019,79.75,218.62,10.03,1.37,30.01
676,site_301,12,9,2019,53.77,124.27,7.76,1.07,20.17
677,site_301,14,9,2019,34.68,80.7,7.37,0.52,21.25
678,site_301,16,9,2019,70.14,185.52,8.86,1.02,23.94
679,site_301,18,9,2019,32.38,97.71,6.71,1.39,24.93
680,site_301,20,9,2019,40.44,113.86,7.22,1.97,26.79
681,site_301,22,9,2019,26.99,82.92,5.49,1.83,24.64
682,site_301,24,9,2019,41.64,120.45,9.38,1.97,36.03
683,site_301,26,9,2019,25.7,73.78,9.37,1.78,19.85
684,site_301,28,9,2019,23.45,74.45,7.95,1.01,26.88
685,site_301,30,9,2019,26.86,77.3,6.46,2.01,20.76
686,site_301,2,10,2019,45.18,140.93,5.61,2.63,34.7
687,site_301,4,10,2019,56.08,164.94,1.96,1.54,30.93
688,site_301,6,10,2019,68.06,198.14,3.31,2.43,31.37
689,site_301,18,10,2019,70,257.4,6.69,2.5,20.18
690,site_301,20,10,2019,112.29,259.08,1.79,1.57,13.91
691,site_301,22,10,2019,121.97,294.15,6.75,2.82,20.26
692,site_301,24,10,2019,229.76,483.35,25.62,2.42,7.05
693,site_301,26,10,2019,193.56,434.6,15.17,2.34,12.52
694,site_301,28,10,2019,352.24,534.95,23.07,3.24,8.67
695,site_301,30,10,2019,373.41,628.93,21.77,3.81,7.92
696,site_301,1,11,2019,455.22,683.68,23.58,3.82,24.3
697,site_301,3,11,2019,599.53,709.53,17.89,3.12,11.89
698,site_301,5,11,2019,240.27,384.54,15.29,1.23,16.15
699,site_301,7,11,2019,213.62,348.7,15.79,2.51,15.44
700,site_301,9,11,2019,144.52,248.22,17.32,2.02,14.37
701,site_301,11,11,2019,333.03,498.06,15.27,2.25,14.48
702,site_301,13,11,2019,405.96,570.05,11.88,3.72,11.41
703,site_301,15,11,2019,386.04,591.52,6.76,2.89,11.2
704,site_301,17,11,2019,98.15,193.44,4.65,1.66,10.04
705,site_301,19,11,2019,185.27,323.29,5.03,1.55,34.92
706,site_301,21,11,2019,282.17,525.29,15.16,3.39,57.57
707,site_301,23,11,2019,139.43,296.52,9.73,2.42,26.57
708,site_301,25,11,2019,120.18,254.29,14.66,1.82,33.73
709,site_301,27,11,2019,109.93,167.38,5.91,1.33,45
710,site_301,29,11,2019,57.01,141.47,6.46,1.61,37.1
711,site_301,1,12,2019,135.8,276.2,10.33,1.98,30.7
712,site_301,3,12,2019,167.5,355.9,9.86,3.24,41.54
713,site_301,5,12,2019,319.23,516.18,6.44,3.91,55.78
714,site_301,7,12,2019,302.58,486.15,12.32,3.54,50.03
715,site_301,9,12,2019,242.44,437.91,9.46,2.82,42.6
716,site_301,11,12,2019,340.33,555.4,12.35,3.22,76.37
717,site_301,13,12,2019,102.1,126.64,8.78,1.22,62.05
718,site_301,15,12,2019,92.83,208.22,4.81,1.51,66.63
719,site_301,17,12,2019,108.3,186.74,7.03,1.79,60.44
720,site_301,19,12,2019,326.1,438.66,11.09,2.69,53.67
721,site_301,21,12,2019,313.38,419.82,4.31,1.64,64.82
722,site_301,23,12,2019,198.3,280.2,6.88,2.08,65.67
723,site_301,25,12,2019,187.57,276.14,3.84,1.54,68.16
724,site_301,27,12,2019,292.34,426.05,9.09,2.07,67.34
725,site_301,29,12,2019,359.65,517.02,11.83,2.87,65.61
726,site_301,31,12,2019,290.57,331.31,12.59,2.56,63.82
727,site_301,2,1,2020,361.69,472.6,21.35,4.16,63.83
728,site_301,4,1,2020,209.88,361.17,5.06,0.92,63.19
729,site_301,6,1,2020,170.26,289.72,17.82,2.34,67.08
730,site_301,8,1,2020,145.7,168.07,11.75,1.82,62.43
731,site_301,10,1,2020,148.54,323.3,10.51,2.22,64.56
733,site_301,14,1,2020,143.28,213.71,7.66,1.96,61.34
734,site_301,16,1,2020,163.94,205.18,9.29,1.88,62.73
735,site_301,18,1,2020,171.87,340.52,4.44,2.07,34.84
736,site_301,20,1,2020,181.78,314.54,7.59,5.15,12.09
737,site_301,22,1,2020,235.97,359.52,4.37,1.75,12.03
738,site_301,24,1,2020,91.35,256.97,12.54,4.23,13.64
739,site_301,26,1,2020,292.98,519.9,10.45,2.28,18.26
740,site_301,28,1,2020,105.43,152.98,11.63,2.4,21.38
741,site_301,30,1,2020,81.83,183.79,8.21,2.58,22.39
742,site_301,1,2,2020,130.43,269.45,8.28,2.1,20.55
743,site_301,3,2,2020,154.68,339.19,10.28,3.12,24.2
744,site_301,5,2,2020,133.15,301.53,12.28,3.1,26.45
745,site_301,7,2,2020,163.25,276.3,12.17,2.29,47.97
746,site_301,9,2,2020,150.05,293.99,11.55,2.48,27.03
747,site_301,11,2,2020,184.85,389.11,7.94,2.2,26.26
748,site_301,13,2,2020,100.43,229.39,9.53,2.1,29.82
749,site_301,15,2,2020,85.67,244.94,5.94,1.32,40.28
750,site_301,17,2,2020,188.72,380,2.49,2.39,24.76
751,site_301,19,2,2020,150.86,378.56,8.5,2.45,33.93
752,site_301,21,2,2020,54.28,98.11,7.07,1.02,14.96
753,site_301,23,2,2020,111.16,207.71,4.35,1.8,13.51
754,site_301,25,2,2020,96.35,233.38,7.69,2.82,13.6
755,site_301,27,2,2020,93.71,201.47,2.45,2.03,14.57
756,site_301,29-Feb,29-Feb,2020,53.34,116.17,10.94,1.61,35.02
757,site_301,2,3,2020,128.45,324.77,11.89,2.49,33.53
758,site_301,4,3,2020,84.32,220.64,14.2,1.97,52.23
759,site_301,6,3,2020,19.57,42.51,6.16,1.81,29.62
760,site_301,8,3,2020,101.52,226.74,11.22,2.38,20.01
761,site_301,10,3,2020,176.46,325.79,3.68,1.96,16.45
762,site_301,12,3,2020,70.05,189.57,12.14,1.98,25.31
763,site_301,14,3,2020,45.72,87.3,8.89,2.1,29.74
764,site_301,16,3,2020,65,247.55,7.19,1.78,28.17
765,site_301,18,3,2020,69.72,241.81,3.91,2.24,23.8
766,site_301,20,3,2020,113.91,258.27,29.48,1.77,46.01
767,site_301,22,3,2020,84.56,155.36,14.52,2.04,70.6
768,site_301,24,3,2020,98.91,155.33,17.47,2.07,51.99
769,site_301,26,3,2020,44.99,69.08,8.19,1.42,37.6
770,site_301,28,3,2020,22.69,39.44,8.13,1.15,36.63
771,site_301,30,3,2020,31.88,65.71,8.29,1.41,67.53
772,site_301,1,4,2020,37.04,73.99,11.08,1.39,56.83
773,site_301,3,4,2020,30.67,70.56,7.63,1.31,81.23
781,site_301,19,4,2020,46.95,116.12,12.93,0.84,58.02
782,site_301,21,4,2020,53.34,97.84,12.52,1.99,51.48
783,site_301,23,4,2020,57.3,119.47,18.89,1.46,76.71
785,site_301,27,4,2020,28.59,79.61,10.53,4.8,75.62
794,site_301,15,5,2020,70.6,137.19,22.88,3.09,68.15
795,site_301,17,5,2020,96.64,165.23,28.71,2.94,106.38
796,site_301,19,5,2020,114.94,145.77,23.63,1.57,88.72
797,site_301,21,5,2020,61.11,87.22,15.35,4.2,145.41
798,site_301,23,5,2020,105.38,152.94,11.71,2.4,90.85
799,site_301,25,5,2020,69.08,105.12,20.89,1.04,112.79
800,site_301,27,5,2020,61.12,103.82,13.54,0.75,139.01
801,site_301,29,5,2020,40.21,55.06,10.41,1.76,96.73
802,site_301,31,5,2020,28.61,39.44,11.97,2.97,83.48
803,site_301,2,6,2020,61.58,90.56,18.12,1.12,108.34
804,site_301,4,6,2020,96.36,127.92,23.21,1.52,83.39
805,site_301,6,6,2020,43.73,60.11,14.7,1.13,88.92
806,site_301,8,6,2020,68.74,93.49,21.21,2.08,123.11
807,site_301,10,6,2020,92.68,130.39,17.51,1.51,79.79
808,site_301,12,6,2020,86.82,118.41,13.56,1.78,70.31
809,site_301,14,6,2020,109.94,137.09,14.72,1.46,69.05
810,site_301,16,6,2020,58.33,84.98,12.19,1.27,86.02
811,site_301,18,6,2020,49.46,81.2,12.18,1.71,90.09
812,site_301,20,6,2020,60.69,113.86,13.01,1.19,80.34
813,site_301,22,6,2020,52.09,58.95,12.82,1.62,99.45
815,site_301,26,6,2020,59,96.56,17.88,2.39,48.5
816,site_301,28,6,2020,65.47,254.21,11.05,3.52,35.51
817,site_301,30,6,2020,45.61,76.93,12.35,1.14,81.49
818,site_301,2,7,2020,68.84,110.77,12.06,1.32,103.77
819,site_301,4,7,2020,48.75,70.97,11.03,1.13,82.99
820,site_301,6,7,2020,51.68,70.29,15.38,3.4,60.56
821,site_301,8,7,2020,29.83,42.06,8.75,1.24,44.18
822,site_301,10,7,2020,26.94,58.33,9.41,1.06,53.42
823,site_301,12,7,2020,23.21,45.4,11.49,1.83,91.33
824,site_301,14,7,2020,44.32,114.35,10.11,1.24,68.66
825,site_301,16,7,2020,38.72,59.29,12.48,1.05,57.72
826,site_301,18,7,2020,35.5,55.85,12.98,0.76,50.52
827,site_301,20,7,2020,19.82,46.04,8.9,2.44,68.39
828,site_301,22,7,2020,30.6,49.76,8.64,0.93,39.01
829,site_301,24,7,2020,47.45,76.71,12.24,2.34,70.64
830,site_301,26,7,2020,45.29,88.81,9.72,1.55,67.77
831,site_301,28,7,2020,24.22,61.17,9.14,1.22,53.41
832,site_301,30,7,2020,23.83,56.53,9.64,1.36,46.97
833,site_301,1,8,2020,33.82,59.54,9.44,3.06,25.37
834,site_301,3,8,2020,29.71,62.34,10.55,1.1,23.4
835,site_301,5,8,2020,47.32,79.38,11.66,3.82,24.97
836,site_301,7,8,2020,24.07,43.72,12.69,1.65,23.67
837,site_301,9,8,2020,38.59,57.52,11.16,1.65,27.87
838,site_301,11,8,2020,48.04,71.63,9.8,1.32,19.65
839,site_301,13,8,2020,17.79,28.31,10.28,1.7,19.38
840,site_301,15,8,2020,33.82,50.28,9.74,0.9,18.74
841,site_301,17,8,2020,34.1,56.24,10.54,2.26,24.59
842,site_301,19,8,2020,25.38,35.94,27.9,1.65,14.76
843,site_301,21,8,2020,21.59,49.42,12.98,2.15,40.19
844,site_301,23,8,2020,18.15,36,7.92,1.23,26.49
846,site_301,27,8,2020,21.35,57.29,3.72,2.09,24.21
847,site_301,29,8,2020,48.76,78.81,11.55,1.79,30.49
848,site_301,31,8,2020,11.72,25.52,6.63,2.42,19.66
849,site_301,2,9,2020,28.41,63.02,6.85,1.84,34.17
850,site_301,4,9,2020,42.08,52.79,26.13,2.02,26.18
852,site_301,8,9,2020,38.11,64.87,11.15,1.55,23.73
853,site_301,10,9,2020,52.78,93.99,18.16,1.77,32.66
854,site_301,12,9,2020,62.75,89.35,32.33,2.45,39.46
855,site_301,14,9,2020,84.95,103.43,26.01,3.59,39.23
856,site_301,16,9,2020,69.47,190.53,26.79,1.7,30.29
857,site_301,18,9,2020,27.54,140.54,21.9,1.86,30.81
858,site_301,20,9,2020,52.89,186.57,58.29,1.61,61.71
859,site_301,22,9,2020,24.89,96.38,35.32,2.01,30.25
860,site_301,24,9,2020,31,104.04,27.11,2.27,24.9
861,site_301,26,9,2020,53.31,216.86,21.41,2.22,20.78
862,site_301,28,9,2020,46.64,227.75,17.58,2.53,25.91
863,site_301,30,9,2020,41.14,200.48,17.2,1.26,29.95
865,site_301,4,10,2020,71.06,235.03,19.46,2.64,32.57
866,site_301,6,10,2020,70.95,242.93,20.93,2.64,27.88
867,site_301,8,10,2020,78.14,241.2,24.78,2.33,35.16
868,site_301,10,10,2020,95.53,237.4,25.86,2.1,40.67
869,site_301,12,10,2020,171.16,328.46,45.09,2.97,49.44
870,site_301,14,10,2020,137.6,289.71,41.1,2.71,37.34
871,site_301,16,10,2020,131.31,291.49,27.14,2.92,32.69
872,site_301,18,10,2020,109.3,280.52,11.69,2.18,28.42
873,site_301,20,10,2020,100.55,307.77,24.89,2.9,29.73
874,site_301,22,10,2020,204.54,431.62,23.91,3.88,28.93
875,site_301,24,10,2020,257.94,493.19,15.3,4.06,33.28
876,site_301,26,10,2020,249.48,460.91,16.97,3.71,57.28
877,site_301,28,10,2020,213.41,450.52,17.79,3.79,26.74
878,site_301,30,10,2020,245.32,581.21,14.53,4.69,28.3
879,site_301,1,11,2020,307.15,502.02,16.34,3.49,28.4
880,site_301,3,11,2020,171.83,402.81,18.32,4.37,24.84
881,site_301,5,11,2020,320.97,555.23,18.8,4.29,24.3
882,site_301,7,11,2020,372.3,604.15,15.44,3.91,31.18
883,site_301,9,11,2020,559.95,731.96,16.66,5.22,24.81
884,site_301,11,11,2020,272.14,522.45,26.27,4.39,40.09
885,site_301,13,11,2020,291.94,521.62,10.61,4.33,37.69
886,site_301,15,11,2020,298.01,342.26,21.34,2.67,52.1
887,site_301,17,11,2020,88.29,204,8.7,2.35,18.14
888,site_301,19,11,2020,197.49,319.24,14.89,2.38,24.88
889,site_301,21,11,2020,115.25,238.9,9.7,2.41,31.78
890,site_301,23,11,2020,227.46,420.95,32.94,4.21,39.62
891,site_301,25,11,2020,322.77,476.16,37.15,2.9,52.23
892,site_301,27,11,2020,75.12,188.64,11.77,2.29,18.39
893,site_301,29,11,2020,173.28,320.15,13.16,3.81,20.04
894,site_301,3,12,2020,221.95,392.23,12.84,3.87,18.67
895,site_301,5,12,2020,283.09,387.5,7.39,2.6,36.16
896,site_301,7,12,2020,325.58,445.38,15.88,4.54,20.01
897,site_301,11,12,2020,199.57,282.17,25.4,2.97,20.78
898,site_301,13,12,2020,128.16,155.98,12.75,1.98,21.6
899,site_301,15,12,2020,153.68,179.12,20.87,2.08,26.79
900,site_301,17,12,2020,156.91,193.41,10.7,2.33,26.74
901,site_301,19,12,2020,167.97,258.31,18.61,3.19,26.92
902,site_301,21,12,2020,274.93,384.39,22.06,4.1,22.44
903,site_301,23,12,2020,422.37,524.79,20.05,5.52,23.43
904,site_301,25,12,2020,230.69,304.02,13.45,3.28,21.02
905,site_301,27,12,2020,269.5,324.29,13.54,2.63,29.22
906,site_301,29,12,2020,142.9,238.29,16.3,2.12,33.61
907,site_301,31,12,2020,303.27,349.63,14.99,3.32,26.34
908,site_301,2,1,2021,314.25,398.5,34.9,3.05,28.77
910,site_301,6,1,2021,145.94,245.07,21.23,2.26,33.78
911,site_301,8,1,2021,208.98,318.94,20.32,2.23,20.12
912,site_301,10,1,2021,135.55,200.28,12.37,2.06,20.99
913,site_301,12,1,2021,192.56,258.19,14.74,2.59,16.91
914,site_301,14,1,2021,459.22,551.15,37.4,4.07,32.74
915,site_301,16,1,2021,344.62,389.71,19.05,3.2,13.71
916,site_301,18,1,2021,255.96,343.45,24.28,3.5,27.39
1323,site_118,6,4,2018,111.55,322.36,18.85,10.15,6.55
1324,site_118,8,4,2018,47.78,171.85,11.69,6.71,8.78
1325,site_118,10,4,2018,103.54,316.76,16.74,12.08,12.65
1326,site_118,12,4,2018,47.52,115,18.76,6.73,4.52
1327,site_118,14,4,2018,125.05,265.19,28.44,10.47,8.65
1328,site_118,16,4,2018,77,349.18,39.95,13.65,10.56
1329,site_118,18,4,2018,67.55,320.42,7.89,6.83,6.96
1330,site_118,20,4,2018,79.97,478.53,8.37,6.99,14.62
1331,site_118,22,4,2018,47.91,205.26,7.33,4.59,6.18
1334,site_118,28,4,2018,76.14,372.66,8.91,8.37,9.95
1335,site_118,30,4,2018,91.45,247.47,9.76,10.55,12.88
1336,site_118,2,5,2018,54.57,290.94,5.06,5.69,8.58
1337,site_118,4,5,2018,38.41,134.18,6.63,6.51,9.22
1338,site_118,6,5,2018,123.01,336.47,10.86,13.19,13.66
1339,site_118,8,5,2018,51.42,162.2,4.97,4.89,5.89
1340,site_118,10,5,2018,134.48,300.07,9.5,16.84,15.59
1342,site_118,14,5,2018,42.28,172.12,11.41,7.46,7.49
1343,site_118,16,5,2018,34.59,215.09,9.23,4.83,5.86
1344,site_118,18,5,2018,92.35,252.88,12.33,0.78,11.8
1345,site_118,20,5,2018,92.24,244.75,6.11,0.77,6.24
1346,site_118,22,5,2018,89.93,279.86,6.85,0.84,11.05
1347,site_118,24,5,2018,87.79,277.1,6.22,0.97,5.18
1348,site_118,26,5,2018,98.94,248.76,6.67,0.9,4.22
1349,site_118,28,5,2018,98.38,329.08,7.14,1.18,12.84
1350,site_118,30,5,2018,48.91,315.62,6.73,0.65,10.4
1351,site_118,1,6,2018,69.6,254.97,7.45,0.71,4.11
1352,site_118,3,6,2018,53.99,168.47,7.01,0.67,5.22
1353,site_118,5,6,2018,48.18,168.01,7.42,0.65,4.28
1354,site_118,7,6,2018,79.78,205.32,8.21,0.88,6.21
1355,site_118,9,6,2018,41.73,166.42,8.27,0.64,3.8
1356,site_118,11,6,2018,66.41,370.89,8.78,0.58,7.71
1357,site_118,13,6,2018,247.84,795.45,8.49,0.38,5.85
1358,site_118,15,6,2018,130.84,783.85,4.19,0.3,12.49
1359,site_118,17,6,2018,63.28,274.84,1.64,0.28,8.17
1360,site_118,19,6,2018,44.62,162.28,1.1,0.37,12.48
1361,site_118,21,6,2018,96.96,327.62,0.41,0.55,15.01
1362,site_118,23,6,2018,76.26,279.83,3.41,0.78,9.34
1363,site_118,25,6,2018,55.82,317.67,3.63,0.48,12.47
1364,site_118,3,7,2018,36.51,104.94,4.8,0.5,9.46
1365,site_118,5,7,2018,42.52,138.33,4.73,0.47,9.45
1366,site_118,7,7,2018,61.69,171.6,4.69,0.52,9.45
1367,site_118,9,7,2018,67.42,171.27,5.03,0.67,13.22
1368,site_118,11,7,2018,36.88,98.17,5.11,0.57,10.04
1369,site_118,13,7,2018,25.57,55.17,4.94,0.58,12.22
1370,site_118,15,7,2018,45.47,86.84,5.55,0.54,10.49
1371,site_118,17,7,2018,48.62,96.11,5.22,0.56,11.33
1372,site_118,19,7,2018,25.4,74.65,5.84,0.4,8.66
1373,site_118,21,7,2018,41.38,83.8,6.25,0.39,9.96
1374,site_118,23,7,2018,27.31,68.51,6.32,0.16,9.08
1375,site_118,25,7,2018,17.12,71.06,5.05,0.12,8.65
1376,site_118,27,7,2018,8.06,18.64,8.33,0.16,9.51
1377,site_118,29,7,2018,47.89,130.91,8.28,0.16,9.35
1378,site_118,31,7,2018,41.2,164.16,8.55,0.19,8.53
1379,site_118,2,8,2018,63.72,298.9,1.07,0.2,2.32
1380,site_118,4,8,2018,58.51,309.01,1.79,0.21,3.3
1381,site_118,6,8,2018,37.93,119.19,1.61,0.23,3.3
1383,site_118,10,8,2018,45.06,129.36,1.44,0.76,27.39
1384,site_118,12,8,2018,18.32,89.65,1.14,0.76,18.78
1385,site_118,14,8,2018,42.03,115.84,2.11,0.42,21.81
1386,site_118,16,8,2018,39.69,95.39,2.21,0.58,32.81
1387,site_118,18,8,2018,31.76,74.07,1.55,0.42,33.45
1388,site_118,20,8,2018,56.08,110.7,0.99,0.75,38.86
1389,site_118,22,8,2018,32.4,88.67,4.66,0.75,34.81
1390,site_118,24,8,2018,20.65,91.24,17.71,0.52,12.59
1391,site_118,26,8,2018,1.26,73.73,17.02,0.4,11.07
1392,site_118,28,8,2018,20.45,40.08,17.28,0.57,6.25
1393,site_118,30,8,2018,30.42,83.22,9.19,0.96,6.82
1394,site_118,1,9,2018,42.73,108.26,2.96,0.62,13.03
1395,site_118,3,9,2018,31.1,54.96,3.03,0.62,12.78
1396,site_118,5,9,2018,34.52,94,3.63,0.66,13.67
1397,site_118,7,9,2018,24.25,56.28,6.05,0.55,13.89
1398,site_118,9,9,2018,23.41,51.48,8.64,0.4,11.86
1399,site_118,11,9,2018,22.72,73.83,6.93,0.35,15.42
1400,site_118,13,9,2018,25.26,134.14,9.01,0.33,18.4
1401,site_118,15,9,2018,34.33,124.01,8.09,0.43,17.61
1402,site_118,17,9,2018,47.5,155.33,7.62,0.47,20.01
1403,site_118,19,9,2018,55.01,179.92,8.25,0.56,25.23
1404,site_118,21,9,2018,45.88,124.94,8.84,0.5,22.04
1405,site_118,23,9,2018,34.38,61.24,7.64,0.34,22.44
1406,site_118,25,9,2018,17.35,35.15,6.74,0.39,18.68
1407,site_118,27,9,2018,70.01,158.22,7.23,0.93,21.64
1408,site_118,29,9,2018,77.69,212.43,6.52,0.9,34.07
1409,site_118,1,10,2018,66.5,180.24,6.32,0.64,20.83
1410,site_118,3,10,2018,63.53,190.73,6.83,0.77,21.04
1411,site_118,5,10,2018,117.87,275.51,6.46,1.21,22.53
1412,site_118,7,10,2018,84.28,229.34,5.59,0.78,22.24
1413,site_118,9,10,2018,101.09,331.23,6.7,1.07,31.08
1414,site_118,11,10,2018,75.04,575.26,6.26,0.7,21.94
1415,site_118,13,10,2018,145.26,285.28,14.21,0.91,16.6
1416,site_118,15,10,2018,69.78,202.64,29.25,0.52,14.82
1417,site_118,17,10,2018,130.76,312.85,29.12,1.31,22.28
1418,site_118,19,10,2018,137.61,320.53,35.84,1.35,13.41
1419,site_118,21,10,2018,153.84,310.3,26.75,1.34,22.07
1420,site_118,23,10,2018,132.68,328.46,37.12,1.56,44.68
1421,site_118,25,10,2018,157.02,371.26,8.7,1.85,69.82
1422,site_118,27,10,2018,208.59,485.08,28.63,3.24,89.85
1423,site_118,29,10,2018,281.38,507.69,9.24,2.35,104.21
1424,site_118,31,10,2018,278.03,517.95,18.84,2.76,55.87
1425,site_118,2,11,2018,229.2,459.49,26.51,2.12,58.39
1426,site_118,4,11,2018,110.92,201.79,17.04,0.87,83.07
1427,site_118,6,11,2018,195.7,341.94,15.07,1.23,56.64
1428,site_118,8,11,2018,402.52,598.45,21,1.69,33.52
1429,site_118,10,11,2018,332.35,572.46,17.31,2.75,56.39
1430,site_118,12,11,2018,272.72,489.58,18.34,2.39,57.92
1431,site_118,14,11,2018,145.01,253.17,14.59,1.72,52.48
1432,site_118,16,11,2018,172.16,303.56,10.95,1.02,66.52
